trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
393,False,"{'a': 0.001, 'e': 0.043107254941086144}",20,0,32.97744606870792,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
394,False,"{'a': 0.001, 'e': 0.04175303741758195}",25,13,23.39081986798779,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.001, 'e': 0.04043956481800326}",20,8,19.58487654775628,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.001, 'e': 0.03916572279676439}",20,6,27.799451084484193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.001, 'e': 0.0379304205302375}",35,15,37.556424928506175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.001, 'e': 0.03673259067202971}",20,0,20.87226557055875,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
399,False,"{'a': 0.001, 'e': 0.03557118927263615}",30,15,31.0800506104531,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.001, 'e': 0.03444519566621116}",25,11,27.74483098865904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.001, 'e': 0.033353612327075496}",35,14,32.78367188465251,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.001, 'e': 0.0322954646984505}",20,0,8.844750124781338,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
403,False,"{'a': 0.001, 'e': 0.03126980099578881}",20,13,13.24091239780089,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.001, 'e': 0.03027569198695047}",25,14,24.194227954673693,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.001, 'e': 0.029312230751356326}",20,0,29.0130891962008,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
406,False,"{'a': 0.001, 'e': 0.028378532420135827}",30,1,43.395109509228995,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.001, 'e': 0.027473733899175404}",20,16,7.805054068998401,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.001, 'e': 0.02659699357686587}",30,16,24.92007654818925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.001, 'e': 0.02574749101824288}",20,8,20.674384204306403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.001, 'e': 0.024924426647114053}",30,7,-11.214460217255562,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
411,False,"{'a': 0.001, 'e': 0.02412702141766922}",25,10,25.281922866519515,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.001, 'e': 0.02335451647697712}",30,10,35.44204676427657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.001, 'e': 0.02260617281968229}",20,9,24.173893848228857,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.001, 'e': 0.021881270936130463}",20,10,18.16267482866322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.001, 'e': 0.021179110455067693}",25,12,23.470528501009156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.001, 'e': 0.020499009781981697}",25,16,17.364292996313598,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.001, 'e': 0.019840305734077503}",25,11,23.671662656605275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.001, 'e': 0.019202353172809213}",25,9,30.661947216421797,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.001, 'e': 0.018584524634821683}",20,13,16.422960236193195,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.001, 'e': 0.017986209962091562}",25,14,19.886689020904594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.001, 'e': 0.017406815931996177}",20,4,27.064087365106513,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.001, 'e': 0.016845765887980903}",20,9,18.84113893755981,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.001, 'e': 0.01630249937144095}",20,10,-33.615840337277355,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
424,False,"{'a': 0.001, 'e': 0.015776471755381896}",20,6,25.345441532172746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.001, 'e': 0.01526715388037446}",20,12,13.693616297082661,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.001, 'e': 0.01477403169327307}",25,8,32.9679211453509,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.001, 'e': 0.014296605889124552}",20,15,10.040052022698605,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.001, 'e': 0.013834391556652472}",20,4,17.55557721732317,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.001, 'e': 0.013386917827664772}",25,4,-8.622746279581232,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
430,False,"{'a': 0.001, 'e': 0.01295372753069586}",25,11,26.141415309082042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.001, 'e': 0.012534376849161716}",25,8,28.8612258973985,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.001, 'e': 0.012128434984274239}",35,23,23.050935486868013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.001, 'e': 0.011735483822932335}",20,8,23.041690600588453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.001, 'e': 0.011355117610779626}",30,7,41.88479857782441,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.001, 'e': 0.010986942630593181}",25,11,7.342780163360486,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
436,False,"{'a': 0.001, 'e': 0.01063057688614399}",30,4,28.01698745678264,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.001, 'e': 0.010285649791647776}",30,17,23.46715707147297,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.001, 'e': 0.009951801866904328}",30,12,34.85966624641998,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.001, 'e': 0.00962868443820452}",25,13,19.871682620255516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.001, 'e': 0.009315959345066694}",20,6,24.433343218203305,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.001, 'e': 0.009013298652847833}",25,13,20.66656594074461,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.001, 'e': 0.008720384371260062}",25,18,15.456970258406212,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.001, 'e': 0.00843690817880924}",25,15,19.211674865655535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.001, 'e': 0.008162571153159891}",25,0,37.128068851239405,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
445,False,"{'a': 0.001, 'e': 0.007897083507418846}",25,16,16.281288397226348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.001, 'e': 0.0076401643323199455}",20,14,9.60132145805155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.001, 'e': 0.0073915413442819725}",20,5,26.907741541063743,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.001, 'e': 0.007150950639303529}",20,7,25.68065114572619,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.001, 'e': 0.006918136452650534}",25,3,38.710581070454985,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.001, 'e': 0.006692850924284857}",20,10,16.408694028434088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.001, 'e': 0.0064748538699761025}",20,9,20.293539977896035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.001, 'e': 0.006263912558032812}",25,8,26.61653150513934,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.001, 'e': 0.006059801491584118}",30,0,44.49790982567517,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
454,False,"{'a': 0.001, 'e': 0.005862302196338338}",20,16,10.458676403292216,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.001, 'e': 0.005671203013740889}",20,6,27.94506456571728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.001, 'e': 0.0054862988994504105}",30,18,21.55632475833282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.001, 'e': 0.005307391227048816}",20,11,17.959462240409323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.001, 'e': 0.005134287596898412}",20,0,32.63379336618665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
459,False,"{'a': 0.001, 'e': 0.004966801650056958}",25,13,20.99474263931699,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.001, 'e': 0.004804752887159515}",20,0,30.692259703494777,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.001, 'e': 0.004647966492174666}",20,12,14.35100113667629,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.001, 'e': 0.00449627316094118}",20,5,24.312658184224475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.001, 'e': 0.004349508934390409}",25,16,11.200374186338625,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.001, 'e': 0.004207515036359011}",35,26,19.995372854713263,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.001, 'e': 0.0040701377158961285}",30,10,42.02232718109761,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.001, 'e': 0.003937228093969005}",20,4,27.966314342339857,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.001, 'e': 0.003808642014470975}",30,18,22.140118785973087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.001, 'e': 0.00368423989943599}",20,10,23.847985634371014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.001, 'e': 0.0035638866083641933}",25,7,31.970444301569028,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.001, 'e': 0.0034474513015635673}",20,10,16.201078413278715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.001, 'e': 0.003334807307413348}",20,0,30.4528779356412,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
472,False,"{'a': 0.001, 'e': 0.0032258319934556695}",20,8,-0.46886371563949103,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
473,False,"{'a': 0.001, 'e': 0.0031204066412228067}",25,9,27.988155251247278,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.001, 'e': 0.003018416324708423}",20,15,8.05369813080198,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.001, 'e': 0.0029197497923921798}",20,12,11.63111857142041,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.001, 'e': 0.0028242993527284716}",25,0,43.07008363901226,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
477,False,"{'a': 0.001, 'e': 0.00273196076301106}",20,14,11.174124783428756,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.001, 'e': 0.002642633121526815}",20,10,20.601472701941418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.001, 'e': 0.002556218762913107}",25,5,29.12072825299268,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.001, 'e': 0.002472623156634775}",20,5,22.553590096772,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.001, 'e': 0.00239175480849806}",20,6,25.45747951738194,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.001, 'e': 0.0023135251651203947}",25,11,21.282413742271068,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.001, 'e': 0.00223784852127633}",20,11,21.227012615020673,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.001, 'e': 0.002164641930041664}",20,3,38.21613162699956,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.001, 'e': 0.0020938251156589855}",35,18,26.081602362817005,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.001, 'e': 0.002025320389049884}",30,1,44.559761255186345,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.001, 'e': 0.0019590525659001377}",20,10,18.19600249171398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.001, 'e': 0.001894948887246249}",20,3,24.366355509377094,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.001, 'e': 0.0018329389424928044}",30,16,27.389231183795502,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.001, 'e': 0.001772954594792145}",20,8,22.120205371435375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.001, 'e': 0.001714929908718964}",25,15,20.362306873942725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.001, 'e': 0.001658801080174425}",30,14,30.30905058838777,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.001, 'e': 0.001604506368455521}",20,0,30.098434703835984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
494,False,"{'a': 0.001, 'e': 0.0015519860304273377}",20,13,16.247382236170505,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.001, 'e': 0.0015011822567369921}",20,5,25.813512853966603,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.001, 'e': 0.0014520391100099103}",20,16,8.952548744970743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.001, 'e': 0.001404502464970251}",20,0,34.6399818878284,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.001, 'e': 0.0013585199504289572}",30,22,15.165336837577065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.001, 'e': 0.0013140408930843398}",25,10,25.56562846621309,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.001, 'e': 0.0012710162630813573}",30,22,14.135858250665834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.001, 'e': 0.0012293986212774217}",20,8,19.638422429967395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.001, 'e': 0.0011891420681636353}",30,14,33.03945383393417,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.001, 'e': 0.0011502021943920184}",20,10,16.39698204024279,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.001, 'e': 0.001112536032860321}",20,14,10.396467275395233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.001, 'e': 0.0010761020123075992}",25,7,34.022222978336885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.001, 'e': 0.0010408599123747403}",20,1,36.08869297174915,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.001, 'e': 0.001006770820085639}",20,7,23.856605692159587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.001, 'e': 0.0009737970877056986}",20,0,28.94971511593882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
509,False,"{'a': 0.001, 'e': 0.0009419022919357782}",25,8,31.670902443867938,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.001, 'e': 0.0009110511944006456}",25,14,19.132122206416813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.001, 'e': 0.0008812097033923724}",20,11,17.99246587817792,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.001, 'e': 0.0008523448368300329}",20,2,30.534040779843085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.001, 'e': 0.0008244246863982942}",30,19,19.541999346921784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.001, 'e': 0.0007974183828285461}",30,23,14.22161738567143,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.001, 'e': 0.0007712960622871653}",20,0,27.943516492205248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
516,False,"{'a': 0.001, 'e': 0.0007460288338366979}",35,14,39.00761592411767,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.001, 'e': 0.0007215887479365577}",30,4,47.35556830864995,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.001, 'e': 0.0006979487659509919}",25,4,27.340791910847695,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
519,False,"{'a': 0.001, 'e': 0.0006750827306328378}",30,0,46.79393187821996,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
520,False,"{'a': 0.001, 'e': 0.0006529653375526931}",20,14,12.003792519795313,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.001, 'e': 0.000631572107443852}",20,15,9.947242445694869,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.001, 'e': 0.0006108793594344023}",20,0,26.930292428203256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
523,False,"{'a': 0.001, 'e': 0.0005908641851385766}",20,13,11.780253400480406,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.001, 'e': 0.000571504423580432}",20,9,20.142344837195655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.001, 'e': 0.0005527786369235998}",30,16,26.209357256833236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.001, 'e': 0.0005346660869817696}",20,9,20.355106976261606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.001, 'e': 0.0005171467124852253}",25,8,30.44749398036741,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.001, 'e': 0.0005002011070795637}",20,3,30.94057853713349,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.001, 'e': 0.000483810498033454}",20,5,26.586465645049252,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.001, 'e': 0.0004679567256329351}",20,6,24.414204787279978,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.001, 'e': 0.00045262222324053556}",20,12,14.023400895136179,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.001, 'e': 0.00043778999799805584}",20,10,18.559354876133806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.001, 'e': 0.00042344361215261047}",20,7,24.126905137395163,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.001, 'e': 0.0004095671649860502}",20,11,15.0095311427317,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.001, 'e': 0.0003961452753285987}",25,13,22.7324400627101,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.001, 'e': 0.0003831630646380312}",30,18,22.188635958540395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.001, 'e': 0.00037060614062639735}",25,17,15.322871581774042,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.001, 'e': 0.00035846058141675627}",25,11,15.80353706472935,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.001, 'e': 0.0003467129202130242}",20,13,15.710573325400151,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.001, 'e': 0.00033535013046647827}",25,17,18.511828116940492,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.001, 'e': 0.0003243596115230518}",20,10,17.078377002030404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.001, 'e': 0.00031372917473598507}",25,18,14.773478378787889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.001, 'e': 0.0003034470300289188}",20,9,18.14813434312373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.001, 'e': 0.00029350177289498694}",25,6,32.606526957564476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.001, 'e': 0.0002838823718178773}",30,10,35.6545691115792,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.001, 'e': 0.00027457815610133307}",20,16,7.5338691612795055,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.001, 'e': 0.000265578804093926}",20,13,9.765096452931969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.001, 'e': 0.0002568743317964144}",25,17,14.42185185197431,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.001, 'e': 0.0002484550818393344}",20,6,21.040709112198137,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.001, 'e': 0.00024031171281892682}",20,16,6.594028054308831,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.001, 'e': 0.00023243518897981768}",20,14,11.81284023755033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.001, 'e': 0.0002248167702332958}",20,3,31.592229016864664,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.001, 'e': 0.00021744800250032942}",20,16,7.716654776433639,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.001, 'e': 0.00021032070836886173}",25,19,9.97344875709829,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.001, 'e': 0.00020342697805520658}",25,18,11.201453854028241,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.001, 'e': 0.00019675916065973914}",25,15,14.794911573238995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,19,18.47821766984278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",35,15,40.45863653257419,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,5,34.49847526464572,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,0,35.80963903591336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,8,28.743609230412158,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,15,16.278575444352224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,14,16.366860007695905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,13,14.552065391435642,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,12,18.4266416890155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,10,33.12555780657888,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,17,20.59702592647062,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,4,7.161159556998268,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,16,24.31872712122062,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,11,14.72321369132519,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,11,21.58077464883381,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,11,18.31584446824959,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,14,10.301897810426949,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,5,32.93895551143292,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,13,23.159699594933592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,20,15.87927923686995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",35,19,26.807188811106727,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",30,16,28.678298121131107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",35,20,29.28223149556111,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",30,19,18.963321551824567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
