trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
296,False,"{'a': 0.001, 'e': 0.6456563062257954}",30,2,-108.11703125458716,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 2}",1
297,False,"{'a': 0.001, 'e': 0.6399160967377342}",20,0,-62.34917631133579,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
298,False,"{'a': 0.001, 'e': 0.6341355910108007}",20,0,-4.1007137262654965,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
299,False,"{'a': 0.001, 'e': 0.6283161882953663}",20,1,-57.75681809156454,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
300,False,"{'a': 0.001, 'e': 0.6224593312018546}",20,0,-56.484073077214354,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
301,False,"{'a': 0.001, 'e': 0.6165665045213191}",30,12,18.79702443029253,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.001, 'e': 0.610639233949222}",20,0,-102.57662979227416,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
303,False,"{'a': 0.001, 'e': 0.6046790847140093}",30,13,-73.6496516782961,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
304,False,"{'a': 0.001, 'e': 0.5986876601124521}",25,0,-81.55157321794684,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
305,False,"{'a': 0.001, 'e': 0.5926665999540697}",20,9,-62.990458536793476,"{0: 5, 1: 0, 2: 5, 3: 1, 4: 0}",1
306,False,"{'a': 0.001, 'e': 0.5866175789173299}",20,0,-0.9317716541262524,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
307,False,"{'a': 0.001, 'e': 0.5805423048206597}",20,0,-35.0919373229013,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
308,False,"{'a': 0.001, 'e': 0.5744425168116589}",25,0,-156.69207543312996,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
309,False,"{'a': 0.001, 'e': 0.5683199834782481}",20,5,-60.64087915444679,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
310,False,"{'a': 0.001, 'e': 0.5621765008857981}",20,0,-28.994261841531696,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
311,False,"{'a': 0.001, 'e': 0.5560138905446199}",20,0,-62.327863315067155,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
312,False,"{'a': 0.001, 'e': 0.549833997312478}",20,3,-16.21847419767717,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
313,False,"{'a': 0.001, 'e': 0.5436386872370788}",30,0,-82.44616220268887,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
314,False,"{'a': 0.001, 'e': 0.5374298453437497}",20,3,1.8503050131459449,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
315,False,"{'a': 0.001, 'e': 0.5312093733737563}",20,0,-127.61573506849118,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
316,False,"{'a': 0.001, 'e': 0.5249791874789399}",25,8,-85.62242859209357,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 2}",1
317,False,"{'a': 0.001, 'e': 0.5187412158785353}",25,4,8.880797654424597,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.001, 'e': 0.5124973964842103}",25,11,-3.791680273075728,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
319,False,"{'a': 0.001, 'e': 0.5062496744995105}",20,12,-20.79350532377915,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
320,False,"{'a': 0.001, 'e': 0.5}",25,17,14.26294581755202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.001, 'e': 0.4937503255004894}",20,0,-10.35752927507154,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
322,False,"{'a': 0.001, 'e': 0.4875026035157895}",20,16,6.6846218852795145,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.001, 'e': 0.4812587841214649}",30,2,-49.73183299140573,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 0}",1
324,False,"{'a': 0.001, 'e': 0.4750208125210601}",25,0,-69.58989440352626,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
325,False,"{'a': 0.001, 'e': 0.46879062662624377}",25,18,-1.4340882720520434,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.001, 'e': 0.46257015465625034}",30,0,23.678000108107465,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
327,False,"{'a': 0.001, 'e': 0.456361312762921}",20,6,10.74346570968042,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.001, 'e': 0.4501660026875223}",20,0,-21.565947516778376,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
329,False,"{'a': 0.001, 'e': 0.44398610945538014}",20,0,-22.991443194000247,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
330,False,"{'a': 0.001, 'e': 0.43782349911420193}",20,0,10.535401470253266,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
331,False,"{'a': 0.001, 'e': 0.43168001652175186}",35,16,-54.26187303833218,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
332,False,"{'a': 0.001, 'e': 0.42555748318834086}",20,9,-10.564165208580707,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
333,False,"{'a': 0.001, 'e': 0.41945769517934056}",20,0,-4.30205788537234,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
334,False,"{'a': 0.001, 'e': 0.41338242108267004}",20,0,18.87579322728527,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
335,False,"{'a': 0.001, 'e': 0.40733340004593027}",20,10,4.674593618660827,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.001, 'e': 0.40131233988754794}",20,0,-30.263998479578724,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
337,False,"{'a': 0.001, 'e': 0.39532091528599045}",30,0,-37.85412883685493,"{0: 24, 1: 2, 2: 2, 3: 2, 4: 0}",0
338,False,"{'a': 0.001, 'e': 0.3893607660507782}",25,8,-11.842972624410738,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
339,False,"{'a': 0.001, 'e': 0.3834334954786808}",30,5,-50.31421910396063,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",1
340,False,"{'a': 0.001, 'e': 0.3775406687981454}",35,19,-55.07725309542358,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
341,False,"{'a': 0.001, 'e': 0.3716838117046337}",20,11,-3.8733727040992583,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
342,False,"{'a': 0.001, 'e': 0.36586440898919914}",20,0,-87.8437664483791,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
343,False,"{'a': 0.001, 'e': 0.360083903262266}",25,9,25.089833424981446,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.001, 'e': 0.35434369377420466}",20,0,16.27670995243941,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
345,False,"{'a': 0.001, 'e': 0.34864513533394575}",20,2,-39.20236936141034,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
346,False,"{'a': 0.001, 'e': 0.34298953732650117}",20,6,-0.7912742871051544,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.001, 'e': 0.33737816282991734}",25,0,-26.371018079198667,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",1
348,False,"{'a': 0.001, 'e': 0.33181222783183406}",20,0,-22.350955768829103,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
349,False,"{'a': 0.001, 'e': 0.32629290054547866}",25,5,-45.52829046961328,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
350,False,"{'a': 0.001, 'e': 0.320821300824607}",25,7,-1.5562437956430453,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
351,False,"{'a': 0.001, 'e': 0.3153984996765692}",30,15,13.288588800991228,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.001, 'e': 0.3100255188723874}",25,9,14.153127933387578,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.001, 'e': 0.30470333065243477}",25,17,4.366960060838445,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.001, 'e': 0.29943285752602716}",25,12,19.84619169742623,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.001, 'e': 0.2942149721629888}",25,0,-33.49252867812005,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
356,False,"{'a': 0.001, 'e': 0.289050497374996}",20,0,-68.58610869826609,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
357,False,"{'a': 0.001, 'e': 0.28394020618429006}",25,3,-55.18380753979439,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
358,False,"{'a': 0.001, 'e': 0.27888482197713704}",35,27,4.482515554187955,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.001, 'e': 0.27388501873922094}",20,13,-13.640876406354742,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
360,False,"{'a': 0.001, 'e': 0.2689414213699951}",25,11,24.356928283675696,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.001, 'e': 0.26405460607285147}",25,0,34.00156379977482,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
362,False,"{'a': 0.001, 'e': 0.2592251008178459}",20,2,-48.93837578114616,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
363,False,"{'a': 0.001, 'e': 0.25445338587359745}",20,2,8.998348326609424,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
364,False,"{'a': 0.001, 'e': 0.24973989440488245}",25,10,-6.852054630315538,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
365,False,"{'a': 0.001, 'e': 0.24508501313237172}",20,15,0.19494143260332097,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.001, 'e': 0.24048908305088887}",25,8,-38.07028406613935,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
367,False,"{'a': 0.001, 'e': 0.23595240020253389}",25,8,-13.77039092358401,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
368,False,"{'a': 0.001, 'e': 0.23147521650098246}",25,3,-34.289593896481364,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
369,False,"{'a': 0.001, 'e': 0.22705774060326153}",25,0,-15.540452521127609,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
370,False,"{'a': 0.001, 'e': 0.22270013882530884}",20,0,-23.473106852583733,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
371,False,"{'a': 0.001, 'e': 0.21840253609763444}",20,0,-63.556220464916095,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
372,False,"{'a': 0.001, 'e': 0.2141650169574413}",20,7,23.906381711475557,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.001, 'e': 0.20998762657360268}",20,6,-15.797123791186921,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
374,False,"{'a': 0.001, 'e': 0.2058703718009474}",30,0,16.829759180427832,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
375,False,"{'a': 0.001, 'e': 0.20181322226037884}",35,17,-34.06311509038289,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
376,False,"{'a': 0.001, 'e': 0.19781611144141822}",20,0,-8.755506119487057,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
377,False,"{'a': 0.001, 'e': 0.1938789378238598}",20,0,-31.441188883453396,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
378,False,"{'a': 0.001, 'e': 0.1900015660153131}",25,19,4.166729693799843,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.001, 'e': 0.18618382790150861}",20,0,-51.561727258878534,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
380,False,"{'a': 0.001, 'e': 0.18242552380635635}",25,8,30.84104925903323,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.001, 'e': 0.17872642365885041}",20,0,15.971613622894335,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
382,False,"{'a': 0.001, 'e': 0.17508626816403972}",20,0,13.479497903457043,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
383,False,"{'a': 0.001, 'e': 0.17150476997540098}",20,9,-4.134572984492709,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
384,False,"{'a': 0.001, 'e': 0.1679816148660756}",25,19,5.357912598031973,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.001, 'e': 0.1645164628965632}",35,17,20.63836508790903,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.001, 'e': 0.1611089495765852}",35,8,44.13331738904736,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.001, 'e': 0.15775868701896983}",25,8,29.63394102328281,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.001, 'e': 0.1544652650835348}",20,3,29.942663713106917,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.001, 'e': 0.15122825250907426}",35,23,22.91459484224134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.001, 'e': 0.14804719803168948}",20,11,17.830456143397214,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.001, 'e': 0.1449216314878228}",25,20,9.326358765621734,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.001, 'e': 0.1418510649004877}",20,11,14.151151818787739,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.001, 'e': 0.13883499354730724}",30,14,-16.91119927939592,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
394,False,"{'a': 0.001, 'e': 0.1358728970090943}",20,8,18.414552943261537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.001, 'e': 0.13296424019782926}",20,7,25.461495433631047,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.001, 'e': 0.13010847436299783}",20,12,11.741090207565428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.001, 'e': 0.12730503807537163}",25,20,8.747592917721516,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.001, 'e': 0.1245533581874165}",25,2,43.8064046443037,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.001, 'e': 0.1218528507696181}",20,3,29.948117891704975,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.001, 'e': 0.11920292202211757}",25,12,27.037965269176393,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.001, 'e': 0.11660296916113934}",25,5,30.431971244104727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.001, 'e': 0.1140523812797908}",35,27,13.146125253000962,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.001, 'e': 0.1115505401828965}",25,14,22.6146360317215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.001, 'e': 0.10909682119561298}",25,15,17.871424718225448,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.001, 'e': 0.10669059394565121}",25,0,-23.635874794596663,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
406,False,"{'a': 0.001, 'e': 0.10433122311900127}",35,13,-20.995145802500794,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
407,False,"{'a': 0.001, 'e': 0.10201806918913035}",25,2,37.92858547833212,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.001, 'e': 0.09975048911968522}",20,8,22.434092245412014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.001, 'e': 0.09752783704079257}",20,15,9.929985652346641,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.001, 'e': 0.0953494648991095}",20,0,33.719149799053675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
411,False,"{'a': 0.001, 'e': 0.09321472308182356}",30,14,15.505256063295738,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
412,False,"{'a': 0.001, 'e': 0.09112296101485608}",20,8,0.7643493306731475,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
413,False,"{'a': 0.001, 'e': 0.0890735277355633}",20,8,21.95167372284621,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.001, 'e': 0.0870657724402713}",25,15,18.772314635418113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.001, 'e': 0.08509904500702026}",25,8,26.164911324112506,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.001, 'e': 0.08317269649392235}",20,2,29.220812531231626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.001, 'e': 0.08128607961357295}",25,3,35.217845887977134,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.001, 'e': 0.07943854918397844}",25,9,25.410884817274678,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.001, 'e': 0.07762946255648842}",25,15,21.95849562230754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.001, 'e': 0.07585818002124356}",20,11,16.68070176852796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.001, 'e': 0.07412406519066315}",20,0,28.07006814592668,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.001, 'e': 0.07242648536151768}",20,10,20.40364905095378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.001, 'e': 0.07076481185614085}",25,0,26.626024845272198,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.001, 'e': 0.06913842034334684}",30,21,-25.62341116965971,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
425,False,"{'a': 0.001, 'e': 0.06754669113962912}",20,5,26.536022919606012,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.001, 'e': 0.06598900949121876}",30,22,12.9098892415666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.001, 'e': 0.06446476583758963}",20,8,18.67503791511135,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.001, 'e': 0.06297335605699654}",25,18,14.173189601216126,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.001, 'e': 0.06151418169463447}",35,0,59.18022929128014,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
430,False,"{'a': 0.001, 'e': 0.060086650174007626}",30,19,21.294810869096892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.001, 'e': 0.058690174992091164}",25,7,4.392920208172494,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
432,False,"{'a': 0.001, 'e': 0.057324175898868714}",30,15,25.067803471366574,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.001, 'e': 0.05598807906182172}",20,2,17.84940573747148,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.001, 'e': 0.05468131721594078}",20,3,34.352297424446824,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.001, 'e': 0.05340332979982424}",20,8,25.71192786282729,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.001, 'e': 0.052153563078417724}",20,13,13.837866179425028,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.001, 'e': 0.050931470252943506}",30,18,15.440177538405194,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.001, 'e': 0.04973651155855677}",20,12,16.224943308837712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.001, 'e': 0.04856815435025614}",30,23,12.365179695290493,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.001, 'e': 0.04742587317756679}",25,9,6.656981191587741,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
441,False,"{'a': 0.001, 'e': 0.04630914984850037}",30,17,20.56894571054113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.001, 'e': 0.04521747348328747}",25,0,31.197953755433996,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
443,False,"{'a': 0.001, 'e': 0.04415034055836466}",25,11,24.057616408021552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.001, 'e': 0.043107254941086144}",20,3,31.112096505307925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.001, 'e': 0.04208772791561885}",20,9,21.752131283992583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.001, 'e': 0.041091278200465}",25,10,15.567028413894498,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.001, 'e': 0.04011743195804563}",30,15,25.385374149297416,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.001, 'e': 0.03916572279676439}",30,24,11.66242275112332,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.001, 'e': 0.03823569176595817}",25,0,29.501955420082783,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
450,False,"{'a': 0.001, 'e': 0.037326887344129464}",30,13,18.111293700515073,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.001, 'e': 0.03643886542084018}",25,13,-20.681976045929062,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
452,False,"{'a': 0.001, 'e': 0.03557118927263615}",30,19,20.932976539286226,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.001, 'e': 0.03472342953335759}",30,15,22.937772907781024,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.001, 'e': 0.03389516415917816}",30,0,42.71500628737036,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.001, 'e': 0.03308597838870414}",20,3,26.667284139849627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.001, 'e': 0.0322954646984505}",25,13,21.009891583105144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.001, 'e': 0.03152322275400132}",20,5,26.545230188557795,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.001, 'e': 0.030768859357148036}",20,8,23.46934823390431,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.001, 'e': 0.03003198838928818}",20,0,30.745222561906242,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
460,False,"{'a': 0.001, 'e': 0.029312230751356326}",20,0,28.307772093718597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.001, 'e': 0.028609214300546092}",20,8,20.549569033355997,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.001, 'e': 0.027922573784073004}",35,10,43.05384789523586,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.001, 'e': 0.027251950770216103}",25,14,21.006179288898185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.001, 'e': 0.02659699357686587}",20,2,28.97755801543919,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.001, 'e': 0.025957357197796856}",20,4,19.729189376618468,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.001, 'e': 0.025332703226871724}",25,5,40.64807646269724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.001, 'e': 0.0247226997803756}",20,0,28.614291677031424,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
468,False,"{'a': 0.001, 'e': 0.02412702141766922}",25,11,24.29524594328934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.001, 'e': 0.02354534906034043}",20,14,13.504678832244066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.001, 'e': 0.02297736991002562}",20,0,28.905867897551044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
471,False,"{'a': 0.001, 'e': 0.02242277736506269}",30,17,22.191289147985508,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.001, 'e': 0.021881270936130463}",25,8,18.38801206017824,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.001, 'e': 0.021352556161020587}",25,5,30.219190874357672,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.001, 'e': 0.020836344518680435}",20,13,12.246904327796543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.001, 'e': 0.020332353342658756}",25,8,29.202633637848873,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.001, 'e': 0.019840305734077503}",25,17,17.577476073073253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.001, 'e': 0.019359930474247587}",30,19,20.111168414743464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.001, 'e': 0.01889096193703907}",20,0,32.310590270369794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
479,False,"{'a': 0.001, 'e': 0.018433140001109842}",20,0,31.577426896145205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
480,False,"{'a': 0.001, 'e': 0.017986209962091562}",20,2,17.399661912581173,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
